journal	paper	subject	category	author	url	size_in_kb	year	ju_url
IJHS-7-1972-Issue-2	Jejatta (9th Century AD) and his Informations about Indian Drugs	Medicine	Indic	 P V Sharma and G P Sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_2_PVSharma.pdf	237.0		
IJHS-7-1972-Issue-2	Asoka (Saraca Indica Linn)— A Cultural and Scientific Evaluation	Culture	Indic	 T K Biswas and P K Debnath	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_3_TKBiswas.pdf	372.0		
IJHS-7-1972-Issue-2	Maxima and Minima of Tithis	Astronomy	Indic	 S D Sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_4_SDSharma.pdf	98.0		
IJHS-7-1972-Issue-2	Relativity in the Early Twenties: Many–Sided Reactions to a Great Theory	Other	Western	 V V Raman	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_5_VVRaman.pdf	600.0		
IJHS-7-1972-Issue-2	Notes: An Historical Note: The Meson Mass Value in the History of Yukawa Theory	Other	Fareast	 V Mukherji	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_6_Notes_VMukherjee.pdf	165.0		
IJHS-7-1972-Issue-2	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_7_BookReviews.pdf	46.0		
IJHS-7-1972-Issue-2	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol07_2_8_News.pdf	24.0		
IJHS-8-1973-Issue-1&2	Set Theory in Jaina School of Mathematics	Math	Indic	 L C Jain	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_1_LCJain.pdf	570.0		
IJHS-8-1973-Issue-1&2	Jyotisa in Kerala	Astronomy	Indic	 K D Swaminathan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_2_KDSwaminathan.pdf	185.0		
IJHS-8-1973-Issue-1&2	Arthritis in Ancient Indian Literature	Medicine	Indic	 J N Sharma‚ Jagadish N Sharma and R B Arora	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_3_JNSharma.pdf	131.0		
IJHS-8-1973-Issue-1&2	Use of Hypotenuse in the Computation of the Equation of the Centre under the Epicyclic Theory in the School of Aryabhatta I???	Math	Indic	 K S Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_4_KSShukla.pdf	316.0		
IJHS-8-1973-Issue-1&2	A Thirteenth Century Indian Reference to Plant Nematodes	Biology	Indic	 K K Tiwari and T R Mitra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_5_KKTiwari.pdf	63.0		
IJHS-8-1973-Issue-1&2	Sources for a History of Plant Sciences in India	Biology	Indic	 B G L Swamy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_6_BGLSwamy.pdf	769.0		
IJHS-8-1973-Issue-1&2	The Faunal Studies in Archaeology	Biology	Indic	 K R Alur	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_7_KRAlur.pdf	577.0		
IJHS-8-1973-Issue-1&2	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol08_1and2_8_BookReviews.pdf	231.0		
IJHS-9-1974-Issue-1	The Main Characteristics of Hindu Astronomy in the Period Corresponding to Pre-Copernican..	Astronomy	Indic	 T S Kuppannasastry	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_6_TSKuppannasastry.pdf	261.0		
IJHS-9-1974-Issue-1	Copernicus and Modern Science	Other	Western	 Eugene K Kharadze	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_1_EKKharadze.pdf	110.0		
IJHS-9-1974-Issue-1	Copernicus and His Theory	Other	Western	 Jozef Smak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_2_JSmak.pdf	41.0		
IJHS-9-1974-Issue-1	Copernicus and Modern Physics and Cosmology	Astronomy	Western	 Andrzej Trautman	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_3_ATrautman.pdf	44.0		
IJHS-9-1974-Issue-1	Nicolaus Copernicus and the Commentariolus	Astronomy	Western	 S C Joshi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_4_SCJoshi.pdf	172.0		
IJHS-9-1974-Issue-1	Nicolaus Copernicus and His Heliocentric Theory	Astronomy	Western	 Samir Kumar Ghosh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_5_SKGhosh.pdf	106.0		
IJHS-9-1974-Issue-1	The Prime Meridian in Indian Astronomy	Astronomy	Indic	 R N Rai	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_7_RNRai.pdf	107.0		
IJHS-9-1974-Issue-1	A Glimpse of Aryabhata’s Theory of Rotation of Earth	Astronomy	Indic	 Bina Chatterjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_8_BChatterjee.pdf	106.0		
IJHS-9-1974-Issue-1	Copernican Heliocentric Theory and Indian Astronomy (AD 1500)	Astronomy	Indic	 C G Pendse	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_9_CGPendse.pdf	403.0		
IJHS-9-1974-Issue-1	The Kapitthaka of Varahamihira	Astronomy	Indic	 D G Dhavale	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_11_DGDhavale.pdf	53.0		
IJHS-9-1974-Issue-1	Solution of the Astronomical Triangle as found in the Tantrasamgraha	Astronomy	Indic	 Radha Charan Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_13_RCGupta.pdf	200.0		
IJHS-9-1974-Issue-1	The Contribution of the Cult of Sacrifice to the Development of Indian Astronomy	Astronomy	Indic	 G Sundaramoorthy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_14_GSundaramurthy.pdf	130.0		
IJHS-9-1974-Issue-1	Epicyclic Eccentric Planetary Theories in Ancient and Medieval Indian Astronomy	Astronomy	Indic	 S N Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_15_SNSen.pdf	291.0		
IJHS-9-1974-Issue-1	Arab Antecedents of Copernican Method	Astronomy	Arabic	 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_16_SMRAnsari.pdf	20.0		
IJHS-9-1974-Issue-1	Pre–Copernican Astronomy in Europe	Astronomy	Western	 M C Pande	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_17_MCPande.pdf	295.0		
IJHS-9-1974-Issue-1	The Copernicus Magic Square	Math	Western	 D R Kaprekar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_18_DRKaprekar.pdf	28.0		
IJHS-9-1974-Issue-1	Discussions	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_1_19_Discussions.pdf	88.0		
IJHS-9-1974-Issue-2	Sines and Cosines of Multiple Arcs as given by Kamalakara	Math	Indic	 Radha Charan Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_1_RCGupta.pdf	192.0		
IJHS-9-1974-Issue-2	Copernicus and Modern Astronomy	Astronomy	Western	 J V Narlikar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_2_JVNarlikar.pdf	143.0		
IJHS-9-1974-Issue-2	A Note on the Examination of Soil for Foundation of Buildings and of Townships in Ancient/Medieval India	Agriculture	Indic	 R P Kulkarni	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_3_RPKulkarni.pdf	184.0		
IJHS-9-1974-Issue-2	Addition and Subtraction Theorems for the Sine and the Cosine in Medieval India	Math	Indic	 Radha Charan Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_4_RCGupta.pdf	344.0		
IJHS-9-1974-Issue-2	Consciousness in Plants	Biology	Other	 Arun Kumar Misra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_5_AKMishra.pdf	215.0		
IJHS-9-1974-Issue-2	Darwin’s Theory of Unity of Reacting Mechanisms in Plants and Animals: Its Present Day Importance	Biology	Western	 Vasile D Marza and Ion T Tarnavschi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_6_VDMarza.pdf	1009.0		
IJHS-9-1974-Issue-2	A Note on Colebrooke’s Translation of a Stanza from Bhaskara’s Lilavati	Math	Indic	 M N Channabasappa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_7_MNChannabasappa.pdf	80.0		
IJHS-9-1974-Issue-2	Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol09_2_8_Reviews.pdf	100.0		
IJHS-10-1975-Issue-1	The Pseudo– Harita Samhita	Medicine	Indic	 P V Sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_1_PVSharma.pdf	149.0		
IJHS-10-1975-Issue-1	Soil Stabilization by Early Indian Methods	Agriculture	Indic	 R P Kulkarni	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_2_RPKulkarni.pdf	214.0		
IJHS-10-1975-Issue-1	The Permeation of Thermodynamics into Nineteenth Century Chemistry	Other	Western	 V V Raman	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_3_VVRaman.pdf	573.0		
IJHS-10-1975-Issue-1	Circumference of the Jambudvipa in Jaina Cosmography	Math	Indic	 Radha Charan Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_4_RCGupta.pdf	357.0		
IJHS-10-1975-Issue-1	Quinquecentenary of Nicolaus Copernicus— A Report	Astronomy	Western	 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_5_SMRAnsari.pdf	192.0		
IJHS-10-1975-Issue-1	Announcement	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_6_Announcement.pdf	57.0		
IJHS-10-1975-Issue-1	Book Review	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_1_7_BookReviews.pdf	741.0		
IJHS-10-1975-Issue-2	Welcome Speech	Other	Other	 A G Jhingran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_1_WelcomeSpeech_AGJhingran.pdf	31.0		
IJHS-10-1975-Issue-2	Introductory Remarks	Other	Other	 F C Auluck	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_2_IntroductoryRemarks_FCAuluck.pdf	43.0		
IJHS-10-1975-Issue-2	Inaugural Speech	Other	Other	 B R Seshachar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_3_InauguralSpeech_BRSeshachar.pdf	58.0		
IJHS-10-1975-Issue-2	Al–Biruni: An Introduction to his Life and Writings on the Indian Sciences	Other	Arabic	 Maqbul Ahmad, ram Behari and B V Subbarayappa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_4_MAhmad.pdf	242.0		
IJHS-10-1975-Issue-2	Sanskrit Literature known to Al–Biruni	Linguistics	Indic	 Ajay Mitra Shastri	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_5_AMShastri.pdf	553.0		
IJHS-10-1975-Issue-2	Varahamihira, The Best Sanskrit source of Al–Biruni on Indian Jyotisa	Astronomy	Indic	 Ghayasuddin	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_6_Ghayasuddin.pdf	559.0		
IJHS-10-1975-Issue-2	Al–Biruni and the Authorities on Sanskrit Prosody	Linguistics	Indic	 Balkrishna K Nayar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_7_BKNayar.pdf	110.0		
IJHS-10-1975-Issue-2	Session I: Discussion	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_8_SessionIDiscussion.pdf	41.0		
IJHS-10-1975-Issue-2	Al–Biruni and Brahmagupta	Math	Indic	 Bina Chatterjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_9_BChatterjee.pdf	98.0		
IJHS-10-1975-Issue-2	Al–Biruni and Indian Eras	Other	Indic	 R N Rai	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_10_RNRai.pdf	156.0		
IJHS-10-1975-Issue-2	Al–Biruni on Indian Arithmetic	Math	Indic	 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_11_AKBag.pdf	182.0		
IJHS-10-1975-Issue-2	Al–Biruni on determination of Latitudes and Longitudes in India	Astronomy	Indic	 S N Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_12_SNSen.pdf	253.0		
IJHS-10-1975-Issue-2	On Physical Researches of Al–Biruni	Other	Arabic	 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_13_SMRAnsari.pdf	388.0		
IJHS-10-1975-Issue-2	Al–Biruni And Hindu Speculations on Gravitation	Other	Indic	 Sourin Roy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_14_SRoy.pdf	138.0		
IJHS-10-1975-Issue-2	Metrology in Al–Biruni’s India	Other	Indic	 V B Mainkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_15_VBMainkar.pdf	111.0		
IJHS-10-1975-Issue-2	Al–Biruni’s Contribution to Physical Geography	Other	Arabic	 S M Ziauddin Alavi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_16_SMZAlavi.pdf	94.0		
IJHS-10-1975-Issue-2	Al–Biruni and The Theory of Tides	Astronomy	Arabic	 N K Panikkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_17_NKPanikkar.pdf	129.0		
IJHS-10-1975-Issue-2	Session II Discussion	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_18_SessionIIDiscussion.pdf	35.0		
IJHS-10-1975-Issue-2	Al–Biruni as a Synthesizer and Transmitter of Scientific Knowledge	Other	Arabic	 S Maqbul Ahmad	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_19_SMAhmad.pdf	106.0		
IJHS-10-1975-Issue-2	Al–Biruni and Science Communication in Sanskrit	Linguistics	Indic	 B K Nayar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_20_BKNayar.pdf	67.0		
IJHS-10-1975-Issue-2	Session III Discussion	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_21_SessionIIIDiscussion.pdf	14.0		
IJHS-10-1975-Issue-2	Al–Biruni’s Astronomical Treatise in The Dari Language	Astronomy	Arabic	 M S Asimov	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_22_MSAsimov.pdf	56.0		
IJHS-10-1975-Issue-2	Where was Al–Birun Situated?	Other	Arabic	 Abdul H Habibi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_23_AHHabibi.pdf	32.0		
IJHS-10-1975-Issue-2	Al–Biruni and The Arithmetical Sequence of the Sanskrit Ganas	Math	Indic	 B K Nayar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_24_BKNayar.pdf	172.0		
IJHS-10-1975-Issue-2	Al–Biruni’s Treatment of the Laghujataka and Comets: A Critique	Astronomy	Indic	 M Ramakrishna Bhat	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_25_MRBhat.pdf	124.0		
IJHS-10-1975-Issue-2	Session IV: Discussion	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol10_2_26_SessionIVDiscussion.pdf	26.0		
IJHS-11-1976-Issue-1	Sine of Eighteen Degrees in India Upto the Eighteenth Century	Math	Indic	 Radha Charan Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_1_RCGupta.pdf	159.0		
IJHS-11-1976-Issue-1	Sources for a History of Plant Sciences in India (II)	Biology	Indic	 B G L Swamy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_2_BGLSwamy.pdf	450.0		
IJHS-11-1976-Issue-1	Sources for a History of Plant Sciences in India (III)	Biology	Indic	 B G L Swamy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_3_BGLSwamy.pdf	325.0		
IJHS-11-1976-Issue-1	Some Observations on Vrddha–Vasistha Siddhanta	Astronomy	Indic	 R N Rai	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_4_RNRai.pdf	95.0		
IJHS-11-1976-Issue-1	Madhava’s Sine and Cosine Series	Math	Indic	 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_5_AKBag.pdf	87.0		
IJHS-11-1976-Issue-1	The Kinematic Motion of Astral Real and Counter Bodies in Trilokasara	Astronomy	Indic	 L C Jain	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_6_LCJain.pdf	362.0		
IJHS-11-1976-Issue-1	Ayurvedic Concept of the Psychosomatic Basis of Health and Disease	Medicine	Indic	 R H Singh and B N Sinha	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_1_7_RHSingh.pdf	187.0		
IJHS-11-1976-Issue-2	On Certain Mathematical Topics of the Dhavala Texts	Math	Indic	 L C Jain	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_1_LCJain.pdf	481.0		
IJHS-11-1976-Issue-2	On the Square Root Formula in the Bakhshali Manuscript	Math	Indic	 M N Channabasappa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_2_MNChannabasappa.pdf	267.0		
IJHS-11-1976-Issue-2	Kamala—The National Flower of India: Its Ancient History and Uses in Indian Medicine	Medicine	Indic	 R Mitra and L D Kapoor	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_3_RMitra.pdf	179.0		
IJHS-11-1976-Issue-2	Ancient Copper Workings: Some New C–14 Dates	Metallurgy	Indic	 D P Agrawal‚ C Margabandhu and N C Shekar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_4_DPAgarwal.pdf	75.0		
IJHS-11-1976-Issue-2	Ship–Building in the Yuktikalpataru and Samarangana Sutradhara	Other	Indic	 Mamata Chaudhuri	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_5_MChaudhuri.pdf	236.0		
IJHS-11-1976-Issue-2	Measurement of Rainfall in Ancient India	Other	Indic	 T M Srinivasan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol11_2_6_TMSrinivasan.pdf	254.0		
IJHS-13-1978-Issue-1	Ganita Kaumudi and the Continued Fraction	Math	Indic	 Pradip Kumar Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_1_PKMajumdar.pdf	75.0		
IJHS-13-1978-Issue-1	The Extant of Siddhanta Sarvabhauma— An error in the Sine of One–third of Part of an Ang	Astronomy	Indic	 Pradip Kumar Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_2_PKMajumdar.pdf	75.0		
IJHS-13-1978-Issue-1	A Rationale of Bhaskara I's Method	Math	Indic	 Pradip Kumar Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_3_PKMajumdar.pdf	87.0		
IJHS-13-1978-Issue-1	Geological Evidences in Support of the Antiquity of Some Ancient Indian Events	Other	Indic	 S R N Murthy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_4_SRNMurthy.pdf	100.0		
IJHS-13-1978-Issue-1	Gavin De Beer and the Neo–Lamarckians	Biology	Western	 Harry Gershenowitz	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_5_HGershenowitz.pdf	99.0		
IJHS-13-1978-Issue-1	Nephrology in Ancient Indian System of Medicine	Medicine	Indic	 R H Singh and P K Srivastava	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_6_PKSrivastava.pdf	77.0		
IJHS-13-1978-Issue-1	The Value of Π Known to Sulbasutrakaras	Math	Indic	 R P Kulkarni	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_7_RPKulkarni.pdf	158.0		
IJHS-13-1978-Issue-1	On the Spiro–Elliptic Motion of the Sun implicit in the Tiloyapannatti	Astronomy	Indic	 L C Jain	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_8_LCJain.pdf	146.0		
IJHS-13-1978-Issue-1	Triphala and its Arabic and Chinese Synonyms	Medicine	Arabic	 S Mahdihassan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_9_SMahdihassan.pdf	174.0		
IJHS-13-1978-Issue-1	George Gaylord Simpson and Lamarck	Biology	Western	 Harry Gershenowitz	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_10_HGershenowitz.pdf	124.0		
IJHS-13-1978-Issue-1	The Establishment of Observatories	Astronomy	Other	 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_11_SMRAnsari.pdf	187.0		
IJHS-13-1978-Issue-1	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_1_12_BookReviews.pdf	80.0		
IJHS-13-1978-Issue-2	A Critical Evaluation of Mineralogical Aspects of Some Sanskrit Texts	Metallurgy	Indic	 S R N Murthy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_1_SRNMurthy.pdf	131.0		
IJHS-13-1978-Issue-2	Dyes in Ancient and Medieval India	Other	Indic	 Meera Roy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_2_MRoy.pdf	542.0		
IJHS-13-1978-Issue-2	Dating the Quaternary and Human Civilization	Other	Other	 K N Prasad and S R N Murthy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_3_KNPrasad.pdf	90.0		
IJHS-13-1978-Issue-2	Geometry as known to the People of Indus Civilization	Math	Indic	 R P Kulkarni	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_4_RPKulkarni.pdf	129.0		
IJHS-13-1978-Issue-2	Indian Values of the Sinus Totus	Math	Indic	 Radha Charan Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol13_2_5_RCGupta.pdf	371.0		
