jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair	moon_lon_adj	sun_lon_adj	jd_diff	moon_lon_adj_packed	yr_grp	kv_adj
1328693.22	-1075-09-26	-1075	4	R4-śarat	False	183.08	N16-Vis/α2 Lib	3.11	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	3.11	183.08	178.22	3.11	0	
1328871.44	-1074-03-23	-1074	1	R1-vasanta	True	1.80	N02-Bha/* 35 Ari	181.52	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	181.52	1.80	915.05	46.52	0	
1329786.49	-1072-09-23	-1072	4	R4-śarat	True	180.60	N16-Vis/α1 Lib	0.78	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	0.78	180.60	176.86	0.78	0	
1329963.35	-1071-03-19	-1071	1	R1-vasanta	True	358.12	N01-Ash/α Ari	177.96	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.96	-1.88	915.70	42.96	0	
1330879.05	-1069-09-21	-1069	4	R4-śarat	True	177.41	N16-Vis/α1 Lib	357.85	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.15	177.41	915.94	-2.15	0	
1331794.99	-1066-03-25	-1066	1	R1-vasanta	False	3.35	N02-Bha/* 35 Ari	183.43	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.43	3.35	914.75	48.43	0	
1332709.74	-1064-09-25	-1064	4	R4-śarat	True	181.93	N16-Vis/α1 Lib	1.38	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	1.38	181.93	177.38	1.38	0	
1332887.12	-1063-03-21	-1063	1	R1-vasanta	True	359.89	N01-Ash/α Ari	180.19	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	180.19	-0.11	915.69	45.19	0	
1333802.81	-1061-09-23	-1061	4	R4-śarat	True	179.25	N16-Vis/α1 Lib	359.92	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-0.08	179.25	176.88	-0.08	0	
1333979.69	-1060-03-18	-1060	1	R1-vasanta	False	356.84	N01-Ash/α Ari	177.23	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.23	-3.16	1653.38	42.23	0	
1335633.07	-1056-09-26	-1056	4	R4-śarat	False	183.33	N16-Vis/α2 Lib	3.22	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.22	183.33	177.88	3.22	0	
1335810.95	-1055-03-23	-1055	1	R1-vasanta	True	1.71	N02-Bha/* 35 Ari	182.41	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	182.41	1.71	915.39	47.41	0	
1336726.34	-1053-09-24	-1053	4	R4-śarat	True	180.85	N16-Vis/α1 Lib	0.79	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	0.79	180.85	176.70	0.79	0	
1336903.04	-1052-03-19	-1052	1	R1-vasanta	True	358.21	N01-Ash/α Ari	178.22	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.22	-1.79	915.26	43.22	0	
1337818.30	-1050-09-20	-1050	4	R4-śarat	True	177.05	N16-Vis/α1 Lib	356.95	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.05	177.05	916.27	-3.05	0	
1338734.57	-1047-03-25	-1047	1	R1-vasanta	False	3.34	N02-Bha/* 35 Ari	182.76	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	182.76	3.34	915.19	47.76	0	
1339649.76	-1045-09-26	-1045	4	R4-śarat	True	182.35	N16-Vis/α1 Lib	2.13	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.13	182.35	176.75	2.13	0	
1339826.51	-1044-03-21	-1044	1	R1-vasanta	True	359.70	N01-Ash/α Ari	179.40	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	179.40	-0.30	915.63	44.40	0	
1340742.14	-1042-09-22	-1042	4	R4-śarat	True	178.96	N16-Vis/α1 Lib	359.22	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-0.78	178.96	177.58	-0.78	0	
1340919.72	-1041-03-19	-1041	1	R1-vasanta	True	357.27	N01-Ash/α Ari	177.75	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.75	-2.73	1653.38	42.75	0	
1342573.10	-1037-09-27	-1037	4	R4-śarat	False	183.75	N16-Vis/α2 Lib	3.60	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.60	183.75	177.10	3.60	0	
1342750.20	-1036-03-22	-1036	1	R1-vasanta	True	1.39	N02-Bha/* 35 Ari	181.49	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.49	1.39	915.75	46.49	0	
1343665.95	-1034-09-24	-1034	4	R4-śarat	True	180.85	N16-Vis/α1 Lib	1.42	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	1.42	180.85	177.01	1.42	0	
1343842.96	-1033-03-20	-1033	1	R1-vasanta	True	358.53	N01-Ash/α Ari	178.22	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.22	-1.47	914.90	43.22	0	
1344757.86	-1031-09-20	-1031	4	R4-śarat	True	177.00	N16-Vis/α1 Lib	357.34	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.66	177.00	178.27	-2.66	0	
1344936.13	-1030-03-17	-1030	1	R1-vasanta	False	356.06	N01-Ash/α Ari	176.20	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	176.20	-3.94	737.88	41.20	0	
1345674.01	-1028-03-24	-1028	1	R1-vasanta	False	3.19	N02-Bha/* 35 Ari	183.75	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.75	3.19	915.52	48.75	0	
1346589.53	-1026-09-26	-1026	4	R4-śarat	True	182.51	N16-Vis/α1 Lib	2.17	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.17	182.51	176.79	2.17	0	
1346766.32	-1025-03-21	-1025	1	R1-vasanta	True	359.90	N01-Ash/α Ari	179.92	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.92	-0.10	915.10	44.92	0	
1347681.42	-1023-09-21	-1023	4	R4-śarat	True	178.63	N16-Vis/α1 Lib	358.34	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-1.66	178.63	178.20	-1.66	0	
1347859.62	-1022-03-19	-1022	1	R1-vasanta	True	357.57	N01-Ash/α Ari	177.51	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.51	-2.43	1830.15	42.51	0	
1349689.77	-1017-03-23	-1017	1	R1-vasanta	True	1.36	N02-Bha/* 35 Ari	181.71	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.71	1.36	915.45	46.71	0	
1350605.22	-1015-09-23	-1015	4	R4-śarat	True	180.50	N16-Vis/α1 Lib	0.58	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.58	180.50	177.77	0.58	0	
1350782.99	-1014-03-20	-1014	1	R1-vasanta	True	358.95	N01-Ash/α Ari	178.74	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.74	-1.05	914.71	43.74	0	
1351697.70	-1012-09-20	-1012	4	R4-śarat	True	177.23	N16-Vis/α1 Lib	357.53	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.47	177.23	915.61	-2.47	0	
1352613.31	-1009-03-24	-1009	1	R1-vasanta	True	2.91	N02-Bha/* 35 Ari	182.81	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	182.81	2.91	915.74	47.81	0	
1353529.05	-1007-09-25	-1007	4	R4-śarat	True	182.42	N16-Vis/α1 Lib	2.85	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	2.85	182.42	177.27	2.85	0	
1353706.32	-1006-03-21	-1006	1	R1-vasanta	True	0.29	N02-Bha/* 35 Ari	180.37	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	180.37	0.29	914.75	45.37	0	
1354621.07	-1004-09-21	-1004	4	R4-śarat	True	178.68	N16-Vis/α1 Lib	358.73	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.27	178.68	178.21	-1.27	0	
1354799.28	-1003-03-18	-1003	1	R1-vasanta	True	357.62	N01-Ash/α Ari	177.57	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.57	-2.38	915.10	42.57	0	
1355714.38	-1001-09-19	-1001	4	R4-śarat	False	176.24	N16-Vis/α1 Lib	356.30	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-3.70	176.24	915.26	-3.70	0	
1356629.64	-998-03-24	-998	1	R1-vasanta	True	1.62	N02-Bha/* 35 Ari	181.92	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.92	1.62	914.94	46.92	0	
1357544.58	-996-09-24	-996	4	R4-śarat	True	180.26	N16-Vis/α1 Lib	359.84	N01-Ash/α Ari	1	-180	N16-Vis	N01-Ash	False	-0.16	180.26	178.31	-0.16	0	
1357722.89	-995-03-21	-995	1	R1-vasanta	True	359.24	N01-Ash/α Ari	179.44	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.44	-0.76	914.84	44.44	0	
1358637.73	-993-09-22	-993	4	R4-śarat	True	177.66	N16-Vis/α1 Lib	358.16	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.84	177.66	915.26	-1.84	0	
1359552.99	-990-03-25	-990	1	R1-vasanta	True	2.99	N02-Bha/* 35 Ari	183.04	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	183.04	2.99	915.31	48.04	0	
1360468.30	-988-09-25	-988	4	R4-śarat	True	182.06	N16-Vis/α1 Lib	1.94	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	1.94	182.06	178.02	1.94	0	
1360646.32	-987-03-22	-987	1	R1-vasanta	True	0.68	N02-Bha/* 35 Ari	180.71	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	180.71	0.68	914.65	45.71	0	
1361560.97	-985-09-23	-985	4	R4-śarat	True	178.97	N16-Vis/α1 Lib	358.71	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-1.29	178.97	177.60	-1.29	0	
1361738.57	-984-03-19	-984	1	R1-vasanta	True	357.33	N01-Ash/α Ari	176.60	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.60	-2.67	915.61	41.60	0	
1362654.18	-982-09-20	-982	4	R4-śarat	False	176.44	N16-Vis/α1 Lib	356.51	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-3.49	176.44	737.95	-3.49	0	
1363392.13	-980-09-27	-980	4	R4-śarat	False	183.96	N16-Vis/α2 Lib	4.24	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	4.24	183.96	177.54	4.24	0	
1363569.67	-979-03-24	-979	1	R1-vasanta	True	2.05	N02-Bha/* 35 Ari	182.47	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	182.47	2.05	914.68	47.47	0	
1364484.35	-977-09-24	-977	4	R4-śarat	True	180.42	N16-Vis/α1 Lib	0.44	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.44	180.42	178.05	0.44	0	
1364662.40	-976-03-20	-976	1	R1-vasanta	True	359.15	N01-Ash/α Ari	178.87	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.87	-0.85	915.26	43.87	0	
1365577.66	-974-09-22	-974	4	R4-śarat	True	177.98	N16-Vis/α1 Lib	357.97	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.03	177.98	915.25	-2.03	0	
1366492.91	-971-03-25	-971	1	R1-vasanta	False	3.30	N02-Bha/* 35 Ari	182.97	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	182.97	3.30	914.94	47.97	0	
1367407.85	-969-09-26	-969	4	R4-śarat	True	181.99	N16-Vis/α1 Lib	2.36	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	2.36	181.99	178.25	2.36	0	
1367586.10	-968-03-22	-968	1	R1-vasanta	True	0.86	N02-Bha/* 35 Ari	181.01	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.01	0.86	914.90	46.01	0	
1368501.00	-966-09-23	-966	4	R4-śarat	True	179.40	N16-Vis/α1 Lib	359.17	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-0.83	179.40	177.01	-0.83	0	
1368678.01	-965-03-19	-965	1	R1-vasanta	True	357.18	N01-Ash/α Ari	177.60	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.60	-2.82	915.58	42.60	0	
1369593.59	-963-09-20	-963	4	R4-śarat	False	176.23	N16-Vis/α1 Lib	355.47	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-4.53	176.23	737.82	-4.53	0	
1370331.41	-961-09-27	-961	4	R4-śarat	False	183.63	N16-Vis/α1 Lib	3.34	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.34	183.63	178.18	3.34	0	
1370509.59	-960-03-24	-960	1	R1-vasanta	True	2.36	N02-Bha/* 35 Ari	182.32	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	182.32	2.36	914.74	47.32	0	
1371424.33	-958-09-24	-958	4	R4-śarat	True	180.80	N16-Vis/α1 Lib	0.90	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.90	180.80	177.48	0.90	0	
1371601.81	-957-03-21	-957	1	R1-vasanta	True	358.98	N01-Ash/α Ari	179.95	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.95	-1.02	915.54	44.95	0	
1372517.35	-955-09-21	-955	4	R4-śarat	True	178.07	N16-Vis/α1 Lib	357.92	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.08	178.07	915.59	-2.08	0	
1373432.94	-952-03-25	-952	1	R1-vasanta	False	3.72	N02-Bha/* 35 Ari	183.49	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	183.49	3.72	914.73	48.49	0	
1374347.67	-950-09-26	-950	4	R4-śarat	True	182.21	N16-Vis/α1 Lib	2.49	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	2.49	182.21	177.81	2.49	0	
1374525.48	-949-03-22	-949	1	R1-vasanta	True	0.66	N02-Bha/* 35 Ari	180.14	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	180.14	0.66	915.45	45.14	0	
1375440.93	-947-09-23	-947	4	R4-śarat	True	179.72	N16-Vis/α1 Lib	359.84	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-0.16	179.72	176.67	-0.16	0	
1375617.60	-946-03-19	-946	1	R1-vasanta	True	357.18	N01-Ash/α Ari	177.10	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.10	-2.82	915.41	42.10	0	
1376533.01	-944-09-19	-944	4	R4-śarat	False	176.05	N16-Vis/α1 Lib	356.59	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-3.41	176.05	738.05	-3.41	0	
1377271.06	-942-09-27	-942	4	R4-śarat	False	183.67	N16-Vis/α1 Lib	3.74	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	3.74	183.67	178.20	3.74	0	
1377449.26	-941-03-24	-941	1	R1-vasanta	True	2.43	N02-Bha/* 35 Ari	182.42	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	182.42	2.43	915.08	47.42	0	
1378364.34	-939-09-24	-939	4	R4-śarat	True	181.20	N16-Vis/α1 Lib	1.25	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	1.25	181.20	176.81	1.25	0	
1378541.15	-938-03-20	-938	1	R1-vasanta	True	358.73	N01-Ash/α Ari	178.86	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.86	-1.27	915.69	43.86	0	
1379456.84	-936-09-21	-936	4	R4-śarat	True	177.95	N16-Vis/α1 Lib	358.92	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.08	177.95	177.41	-1.08	0	
1379634.25	-935-03-17	-935	1	R1-vasanta	False	356.20	N01-Ash/α Ari	176.20	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.20	-3.80	1653.45	41.20	0	
1381287.70	-931-09-26	-931	4	R4-śarat	True	182.63	N16-Vis/α1 Lib	3.13	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	3.13	182.63	177.19	3.13	0	
1381464.89	-930-03-22	-930	1	R1-vasanta	True	0.48	N02-Bha/* 35 Ari	181.20	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.20	0.48	915.58	46.20	0	
1382380.47	-928-09-22	-928	4	R4-śarat	True	179.65	N16-Vis/α1 Lib	359.23	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-0.77	179.65	177.09	-0.77	0	
1382557.56	-927-03-19	-927	1	R1-vasanta	True	357.52	N01-Ash/α Ari	177.83	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.83	-2.48	1653.39	42.83	0	
1384210.95	-923-09-27	-923	4	R4-śarat	False	183.95	N16-Vis/α1 Lib	3.68	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.68	183.95	177.61	3.68	0	
1384388.56	-922-03-24	-922	1	R1-vasanta	True	2.15	N02-Bha/* 35 Ari	181.44	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	181.44	2.15	915.59	46.44	0	
1385304.15	-920-09-24	-920	4	R4-śarat	True	181.41	N16-Vis/α1 Lib	1.50	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	1.50	181.41	176.72	1.50	0	
1385480.87	-919-03-20	-919	1	R1-vasanta	True	358.85	N01-Ash/α Ari	178.78	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.78	-1.15	915.23	43.78	0	
1386396.10	-917-09-21	-917	4	R4-śarat	True	177.60	N16-Vis/α1 Lib	357.90	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.10	177.60	178.12	-2.10	0	
1386574.22	-916-03-17	-916	1	R1-vasanta	False	356.56	N01-Ash/α Ari	176.56	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.56	-3.44	738.16	41.56	0	
1387312.38	-914-03-25	-914	1	R1-vasanta	False	3.96	N02-Bha/* 35 Ari	183.71	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	183.71	3.96	915.25	48.71	0	
1388227.63	-912-09-26	-912	4	R4-śarat	True	182.96	N16-Vis/α1 Lib	3.00	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	3.00	182.96	176.70	3.00	0	
1388404.33	-911-03-21	-911	1	R1-vasanta	True	0.33	N02-Bha/* 35 Ari	180.27	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	180.27	0.33	915.58	45.27	0	
1389319.91	-909-09-23	-909	4	R4-śarat	True	179.48	N16-Vis/α1 Lib	0.28	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.28	179.48	177.68	0.28	0	
1389497.59	-908-03-19	-908	1	R1-vasanta	True	357.94	N01-Ash/α Ari	178.22	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.22	-2.06	914.67	43.22	0	
1390412.26	-906-09-19	-906	4	R4-śarat	False	176.08	N16-Vis/α1 Lib	356.08	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.92	176.08	915.73	-3.92	0	
1391327.99	-903-03-23	-903	1	R1-vasanta	True	1.99	N02-Bha/* 35 Ari	182.44	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	182.44	1.99	915.58	47.44	0	
1392243.57	-901-09-25	-901	4	R4-śarat	True	181.21	N16-Vis/α1 Lib	0.53	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	0.53	181.21	177.26	0.53	0	
1392420.83	-900-03-21	-900	1	R1-vasanta	True	359.21	N01-Ash/α Ari	178.74	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.74	-0.79	914.82	43.74	0	
1393335.65	-898-09-22	-898	4	R4-śarat	True	177.54	N16-Vis/α1 Lib	357.35	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.65	177.54	178.31	-2.65	0	
1393513.96	-897-03-19	-897	1	R1-vasanta	False	356.70	N01-Ash/α Ari	177.13	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.13	-3.30	737.84	42.13	0	
1394251.80	-895-03-26	-895	1	R1-vasanta	False	3.80	N02-Bha/* 35 Ari	184.81	N16-Vis/α1 Lib	1	181	N02-Bha	N16-Vis	False	184.81	3.80	915.53	49.81	0	
1395167.33	-893-09-27	-893	4	R4-śarat	False	183.05	N16-Vis/α1 Lib	2.94	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.94	183.05	176.84	2.94	0	
1395344.17	-892-03-22	-892	1	R1-vasanta	True	0.56	N02-Bha/* 35 Ari	180.51	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	180.51	0.56	915.05	45.51	0	
